price_aprox_usd,surface_covered_in_m2,lat,lon,neighbourhood
47010.35,90.0,19.453036,-99.15556,Cuauhtémoc
47101.71,70.0,19.49662,-99.185876,Azcapotzalco
33200.35,60.0,19.462598,-99.131469,Cuauhtémoc
55689.61,80.0,19.410412,-99.098521,Venustiano Carranza
40028.02,55.0,19.365533,-99.1923,Álvaro Obregón
36158.73,80.0,19.35944,-99.217652,Álvaro Obregón
52574.87,83.0,19.342083,-99.0532159,Iztapalapa
43213.16,63.0,19.3012,-99.116511,Tlalpan
31092.39,50.0,,,Iztapalapa
40568.59,55.0,19.374704,-99.1404,Benito Juárez
95889.4,80.0,19.427072,-99.166079,Cuauhtémoc
33787.84,79.0,19.4594892,-99.1221422,Cuauhtémoc
39514.86,55.0,19.387868,-99.142256,Benito Juárez
77449.13,70.0,19.395835,-99.135191,Benito Juárez
47429.08,53.0,19.459691,-99.155801,Cuauhtémoc
88513.29,60.0,23.634501,-102.552788,Benito Juárez
38904.64,50.0,19.41084,-99.120408,Venustiano Carranza
48295.96,55.0,19.428622,-99.14602,Cuauhtémoc
48443.74,90.0,19.281423,-99.141801,Tlalpan
46902.09,70.0,19.363542,-99.224084,Álvaro Obregón
36353.67,70.0,19.43895,-99.161234,Cuauhtémoc
79029.72,70.0,19.440943,-99.09249,Venustiano Carranza
29212.28,57.0,19.342083,-99.0532159,Iztapalapa
25816.37,70.0,19.456941,-99.156312,Cuauhtémoc
54056.33,60.0,19.415143,-99.14685,Cuauhtémoc
45584.61,62.0,19.4126915168,-99.1277845949,Venustiano Carranza
94835.67,60.0,19.36461,-99.14455,Benito Juárez
83244.64,55.0,19.439253,-99.163605,Azcapotzalco
38819.4,70.0,19.448187,-99.161176,Cuauhtémoc
52686.48,71.0,19.421989,-99.110763,Venustiano Carranza
88513.29,55.0,19.439253,-99.163605,Cuauhtémoc
32919.31,50.0,19.334868,-99.060641,Iztapalapa
69194.89,90.0,19.401312,-99.173525,Miguel Hidalgo
89588.26,86.0,19.381729,-99.164986,Benito Juárez
34246.21,65.0,19.444584,-99.174675,Tláhuac
51405.79,80.0,19.48888,-99.179278,Azcapotzalco
73761.07,85.0,19.394628,-99.143842,Benito Juárez
57733.84,65.0,19.376456,-99.145563,Benito Juárez
36880.53,54.0,19.4285813,-99.0609099,Venustiano Carranza
25842.19,65.0,19.38855,-99.055877,Iztapalapa
73778.56,75.0,19.394628,-99.143842,Benito Juárez
90726.12,91.0,19.336195,-99.23692,Álvaro Obregón
70705.26,70.0,19.41263,-99.155464,Cuauhtémoc
54166.48,61.0,19.2990233,-99.0436467,Tláhuac
73761.07,69.0,19.396538,-99.141249,Benito Juárez
94858.16,74.0,19.377651,-99.128459,Iztacalco
23023.99,58.0,19.283605,-99.19472,Tlalpan
53158.18,65.0,19.395097,-99.150424,Benito Juárez
98523.72,60.0,19.36461,-99.14455,Benito Juárez
34825.76,70.0,19.490177,-99.205132,Azcapotzalco
50930.23,70.0,19.384955,-99.227837,Álvaro Obregón
68861.23,51.0,19.473415,-99.143539,Gustavo A. Madero
87810.82,80.0,19.388662,-99.147988,Benito Juárez
16118.9,59.0,19.524143,-99.160149,Gustavo A. Madero
38935.31,76.0,19.429183,-99.139946,Cuauhtémoc
37960.61,55.0,19.451685,-99.157107,Cuauhtémoc
65085.35,70.0,19.416376,-99.157502,Cuauhtémoc
77533.42,60.0,19.396705,-99.181902,Benito Juárez
48893.05,80.0,19.328705,-99.164986,Coyoacán
34246.21,59.0,19.490054,-99.093551,Gustavo A. Madero
22381.21,50.0,19.486053,-99.109844,Gustavo A. Madero
55882.76,70.0,19.368823,-99.224603,Álvaro Obregón
35847.88,65.0,19.453854,-99.193979,Miguel Hidalgo
47681.26,75.0,19.457982,-99.19269,Miguel Hidalgo
44363.96,80.0,19.357504,-99.234987,Álvaro Obregón
48969.03,61.0,19.27362,-99.155521,Tlalpan
53158.18,60.0,19.395097,-99.150424,Benito Juárez
18861.76,63.0,,,Cuauhtémoc
44783.51,56.0,19.392349,-99.07093,Iztacalco
40028.02,60.0,19.365584,-99.192475,Álvaro Obregón
39093.37,60.0,19.451919,-99.131919,Cuauhtémoc
92991.64,80.0,19.42116,-99.161997,Cuauhtémoc
47681.26,70.0,19.304502,-99.123118,Coyoacán
58640.16,80.0,19.365843,-99.149901,Benito Juárez
49051.11,56.0,19.456993,-99.118637,Venustiano Carranza
26876.47,60.0,19.369859,-99.135812,Iztapalapa
29571.34,60.0,19.383799,-99.10155,Iztacalco
66384.96,70.0,19.36269,-99.150565,Benito Juárez
28450.7,70.0,19.450342,-99.126058,Cuauhtémoc
81261.82,75.0,19.363254,-99.174611,Benito Juárez
28292.64,70.0,,,Iztapalapa
31085.02,65.0,19.461662,-99.190926,Miguel Hidalgo
60589.45,52.0,19.469681,-99.086136,Gustavo A. Madero
46890.97,53.0,,,Álvaro Obregón
41797.92,90.0,19.449216,-99.175596,Miguel Hidalgo
59520.18,75.0,,,Álvaro Obregón
32770.99,75.0,19.444538,-99.162752,Cuauhtémoc
80610.32,90.0,,,Coyoacán
44363.96,70.0,19.366448,-99.21224,Álvaro Obregón
93518.5,65.0,19.472155,-99.161186,Azcapotzalco
15809.69,55.0,19.460913,-99.12858,Cuauhtémoc
59377.66,48.0,19.443178,-99.144234,Cuauhtémoc
60284.62,50.0,19.468775,-99.115636,Gustavo A. Madero
76922.26,70.0,19.365843,-99.149901,Benito Juárez
45696.72,70.0,19.455944,-99.211803,Miguel Hidalgo
83116.82,60.0,19.396705,-99.181902,Benito Juárez
56234.02,71.0,19.49551,-99.201675,Benito Juárez
93992.68,84.0,19.40012,-99.1532,Benito Juárez
22128.32,70.0,19.408179,-99.148713,Cuauhtémoc
46902.09,70.0,19.363542,-99.224084,Álvaro Obregón
77975.99,70.0,19.374721,-99.140098,Benito Juárez
57691.69,60.0,19.403109,-99.150557,Benito Juárez
27818.46,50.0,19.285943,-99.044333,Tláhuac
66384.96,90.0,19.36269,-99.150565,Benito Juárez
29778.4,65.0,19.486808,-99.18371,Azcapotzalco
76922.26,85.0,19.365843,-99.149901,Benito Juárez
65858.1,55.0,,,Iztacalco
33930.09,69.0,19.302076,-99.049427,Tláhuac
66384.96,48.0,19.300642,-99.11401,Tlalpan
40041.72,90.0,19.477476,-99.093448,Gustavo A. Madero
31655.09,55.0,19.520214,-99.135933,Gustavo A. Madero
34246.21,59.0,19.524143,-99.160149,Gustavo A. Madero
46206.04,52.0,19.41066,-99.070237,Iztacalco
52482.95,80.0,19.303392,-99.243225,La Magdalena Contreras
52686.48,55.0,19.392349,-99.07093,Iztacalco
27344.28,50.0,19.299713,-99.037758,Tláhuac
65858.1,65.0,19.384808,-99.137496,Benito Juárez
82928.52,80.0,19.308685,-99.148313,Coyoacán
68262.13,71.0,,,Gustavo A. Madero
32182.11,64.0,19.476817,-99.188708,Azcapotzalco
33200.35,50.0,19.461306,-99.127826,Cuauhtémoc
90161.48,90.0,19.436404,-99.173617,Miguel Hidalgo
29346.37,68.0,19.487729,-99.10539,Gustavo A. Madero
57980.94,55.0,19.394361,-99.082092,Iztacalco
86019.43,90.0,19.392382,-99.187073,Benito Juárez
51878.64,80.0,19.37335,-99.174777,Benito Juárez
38206.75,68.0,19.4306069,-99.0949899,Venustiano Carranza
39514.86,78.0,19.361837,-99.22252,Álvaro Obregón
22918.62,60.0,19.326215,-99.044148,Iztapalapa
93255.07,69.0,19.472155,-99.161186,Azcapotzalco
55355.89,90.0,19.368823,-99.224603,Álvaro Obregón
53158.13,80.0,19.395097,-99.150424,Benito Juárez
29662.49,60.0,19.508114,-99.197712,Azcapotzalco
32138.28,60.0,19.472481,-99.182374,Azcapotzalco
43176.57,63.0,19.308076,-99.167762,Coyoacán
96205.51,86.0,19.365865,-99.148341,Benito Juárez
28510.14,60.0,,,Azcapotzalco
40589.66,70.0,19.310943,-99.049669,Tláhuac
34562.33,90.0,19.317534,-99.058491,Iztapalapa
65858.1,80.0,19.335103,-99.235722,Álvaro Obregón
36839.97,65.0,19.439131,-99.161361,Cuauhtémoc
29664.59,60.0,19.438456,-99.150497,Cuauhtémoc
39514.86,60.0,19.488871,-99.109581,Gustavo A. Madero
85352.1,58.0,19.386852,-99.194748,Álvaro Obregón
86862.09,85.0,19.343979,-99.124863,Coyoacán
79556.59,90.0,19.440749,-99.141649,Cuauhtémoc
39514.86,80.0,19.387651,-99.142257,Benito Juárez
55847.67,80.0,19.407816,-99.129707,Cuauhtémoc
73234.21,90.0,19.452331,-99.177162,Miguel Hidalgo
31822.63,68.0,19.307737,-99.047271,Tláhuac
81075.01,70.0,19.292877,-99.117048,Coyoacán
29212.28,57.0,19.3217152,-99.2645126,Iztapalapa
31980.69,60.0,19.441879,-99.167819,Miguel Hidalgo
56796.02,65.0,19.328366,-99.114767,Coyoacán
44783.51,50.0,19.317698,-99.061256,Iztapalapa
44364.02,50.0,19.363343,-99.224118,Álvaro Obregón
56866.41,55.0,,,Iztacalco
44151.27,69.0,19.470991,-99.168165,Azcapotzalco
49051.11,69.0,19.446256,-99.147767,Cuauhtémoc
91487.28,90.0,19.39516,-99.168487,Benito Juárez
94045.37,65.0,19.472155,-99.161186,Azcapotzalco
38091.59,60.0,19.445743,-99.174986,Miguel Hidalgo
44783.51,50.0,19.317698,-99.061256,Iztapalapa
38012.24,70.0,19.562385,-99.141146,Gustavo A. Madero
80635.87,90.0,19.473486,-99.185753,Azcapotzalco
14163.7,52.0,19.363469,-99.010141,Iztapalapa
51632.75,70.0,19.452419,-99.175058,Miguel Hidalgo
68070.93,80.0,19.375223,-99.182056,Benito Juárez
47391.75,80.0,19.470215,-99.140075,Gustavo A. Madero
62170.05,90.0,19.392185,-99.135357,Benito Juárez
33719.34,54.0,19.38642,-99.222521,Álvaro Obregón
85878.96,78.0,19.396893,-99.152302,Benito Juárez
35636.08,65.0,19.474446,-99.088493,Gustavo A. Madero
63171.09,49.0,,,Azcapotzalco
44783.51,60.0,19.477389,-99.150971,Azcapotzalco
33488.61,56.0,19.362363,-99.017827,Iztapalapa
54949.68,69.0,19.2990233,-99.0436467,Tláhuac
86563.89,64.0,19.386551,-99.193708,Álvaro Obregón
43202.91,91.0,19.309208,-99.171906,Coyoacán
30031.29,48.0,19.46731,-99.133163,Gustavo A. Madero
35847.88,55.0,19.453854,-99.193979,Miguel Hidalgo
86148.19,70.0,19.283701,-99.220215,Tlalpan
28977.56,54.0,19.365427,-99.243484,Álvaro Obregón
86748.29,86.0,19.388044,-99.185753,Benito Juárez
64488.25,57.0,19.366738,-99.14554,Benito Juárez
68492.42,50.0,19.287188,-99.170525,Tlalpan
52686.48,80.0,19.437147,-99.167073,Cuauhtémoc
60043.36,90.0,19.445816,-99.170462,Miguel Hidalgo
38904.59,60.0,19.408155,-99.107965,Venustiano Carranza
89567.02,64.0,19.410307,-99.065399,Iztacalco
34983.82,60.0,19.51918,-99.143403,Gustavo A. Madero
44659.17,70.0,19.365624,-99.196608,Coyoacán
46785.59,85.0,19.451809,-99.170181,Miguel Hidalgo
89524.87,57.0,19.345152,-99.197821,Álvaro Obregón
39251.43,50.0,19.305666,-99.051631,Tláhuac
79029.72,67.0,19.428152,-99.106194,Venustiano Carranza
50936.29,62.0,19.445553,-99.097057,Venustiano Carranza
34615.01,59.0,19.511437,-99.133339,Gustavo A. Madero
61647.13,50.0,19.404288,-99.119604,Iztacalco
46094.35,70.0,19.527514,-99.15184,Gustavo A. Madero
50579.02,62.0,19.454332,-99.200287,Miguel Hidalgo
94858.16,85.0,19.199665,-99.153915,Tlalpan
47681.26,60.0,19.305233,-99.12269,Coyoacán
34509.64,60.0,19.299713,-99.037758,Tláhuac
48102.75,65.0,19.454332,-99.200287,Miguel Hidalgo
22022.95,50.0,19.29707,-99.051074,Tláhuac
47417.83,80.0,19.469689,-99.085457,Gustavo A. Madero
40067.01,63.0,19.417363,-99.068463,Iztacalco
50052.15,56.0,19.3707909,-99.1370465,Benito Juárez
49051.11,56.0,19.456993,-99.118637,Venustiano Carranza
60589.45,53.0,19.264647,-99.112747,Xochimilco
18708.13,50.0,,,Tláhuac
44275.77,60.0,19.359407,-99.060657,Iztapalapa
58271.25,60.0,19.397531,-99.182964,Miguel Hidalgo
51592.29,50.0,19.325608,-99.06112,Iztapalapa
76722.05,86.0,19.388044,-99.185753,Benito Juárez
53092.64,70.0,19.35782,-99.149406,Benito Juárez
52949.91,50.0,19.336195,-99.23692,Álvaro Obregón
58271.25,65.0,19.496491,-99.149702,Gustavo A. Madero
39524.23,62.0,19.431252,-99.146999,Cuauhtémoc
29451.74,70.0,19.306256,-99.236671,La Magdalena Contreras
96697.24,80.0,19.371132,-99.173156,Benito Juárez
29962.59,70.0,19.458968,-99.152898,Azcapotzalco
32876.36,80.0,19.317741,-99.119331,Coyoacán
44178.77,70.0,19.382145,-99.142159,Benito Juárez
35856.38,80.0,19.453854,-99.193979,Miguel Hidalgo
18440.26,50.0,19.422397,-99.09769,Venustiano Carranza
50064.02,79.0,,,Cuauhtémoc
39514.86,65.0,19.387651,-99.142257,Benito Juárez
53776.72,75.0,,,Coyoacán
30952.36,70.0,19.447374,-99.137868,Cuauhtémoc
45837.24,58.0,19.417363,-99.068463,Iztacalco
36088.87,80.0,19.374628,-99.188927,Benito Juárez
81075.01,60.0,19.291685,-99.11704,Coyoacán
65612.21,70.0,19.416195,-99.157971,Cuauhtémoc
57916.17,48.0,19.443178,-99.144234,Cuauhtémoc
33508.6,60.0,19.399226,-99.134352,Iztacalco
81664.04,70.0,19.441043,-99.175585,Miguel Hidalgo
46943.65,63.0,19.501572,-99.17551,Azcapotzalco
61641.52,90.0,19.39942,-99.141673,Benito Juárez
68350.57,55.0,19.4546836,-99.1933664,Miguel Hidalgo
38472.4,50.0,19.410055,-99.114487,Venustiano Carranza
53213.34,80.0,19.389044,-99.179657,Benito Juárez
39897.02,60.0,19.38828,-99.195529,Álvaro Obregón
62170.05,66.0,19.411112,-99.193066,Miguel Hidalgo
41105.2,59.0,19.4661858,-99.1545368,Azcapotzalco
73177.15,83.0,19.523731,-99.137538,Gustavo A. Madero
51105.88,80.0,19.395427,-99.05035,Iztapalapa
40041.72,60.0,19.468153,-99.189217,Azcapotzalco
62591.54,85.0,19.384037,-99.140704,Benito Juárez
46469.47,79.0,19.363542,-99.224084,Álvaro Obregón
68861.23,51.0,19.473415,-99.143539,Gustavo A. Madero
88513.29,60.0,23.634501,-102.552788,Benito Juárez
44783.51,56.0,19.392349,-99.07093,Iztacalco
63223.78,80.0,19.441809,-99.156423,Cuauhtémoc
79029.72,60.0,19.482603,-99.194748,Azcapotzalco
57441.88,70.0,19.396247,-99.190282,Álvaro Obregón
45837.24,70.0,19.444606,-99.1740457,Miguel Hidalgo
40766.64,80.0,19.348586,-99.115129,Iztapalapa
72817.98,80.0,19.269985,-99.11523,Xochimilco
63750.64,90.0,19.452365,-99.124572,Venustiano Carranza
54933.04,69.0,19.2990233,-99.0436467,Tláhuac
51632.75,60.0,19.396593,-99.133163,Benito Juárez
94045.37,65.0,19.472155,-99.161186,Azcapotzalco
71390.18,80.0,19.446829,-99.159454,Cuauhtémoc
49525.29,70.0,19.415143,-99.14685,Cuauhtémoc
68546.69,60.0,19.383446,-99.137643,Benito Juárez
21109.68,80.0,19.418844,-99.132357,Cuauhtémoc
95257.16,80.0,19.396247,-99.190282,Álvaro Obregón
28398.01,60.0,19.363469,-99.010141,Iztapalapa
39514.86,76.0,19.35568,-99.099406,Iztapalapa
77975.99,65.0,19.376456,-99.145563,Benito Juárez
41622.32,69.0,19.348909,-99.073563,Iztapalapa
44081.04,60.0,19.380236,-99.139978,Benito Juárez
64134.65,55.0,,,Miguel Hidalgo
90884.18,60.0,19.446207,-99.169959,Miguel Hidalgo
53609.39,65.0,19.446198,-99.139166,Cuauhtémoc
43097.54,53.0,19.516777,-99.160149,Gustavo A. Madero
55320.8,73.0,19.441392,-99.174422,Miguel Hidalgo
43202.91,50.0,19.410307,-99.065399,Iztacalco
56866.41,55.0,,,Iztacalco
50403.42,50.0,19.402991,-99.173922,Miguel Hidalgo
64155.64,90.0,19.377369,-99.198052,Álvaro Obregón
77167.11,63.0,19.417923,-99.148384,Cuauhtémoc
45696.77,75.0,19.455944,-99.211803,Miguel Hidalgo
55239.14,85.0,19.306092,-99.113431,Coyoacán
54949.68,69.0,19.2990233,-99.0436467,Tláhuac
63223.78,80.0,19.486215,-99.092376,Gustavo A. Madero
63344.17,77.0,19.377033,-99.129878,Iztapalapa
77148.81,63.0,19.417923,-99.148384,Cuauhtémoc
75783.82,70.0,19.512787,-99.141393,Gustavo A. Madero
56959.35,75.0,19.402944,-99.199727,Miguel Hidalgo
31980.69,60.0,19.441879,-99.167819,Miguel Hidalgo
93089.89,90.0,19.395077,-99.168409,Benito Juárez
48550.59,71.0,19.523341,-99.1517,Gustavo A. Madero
22396.9,51.0,19.3513303772,-99.0816683695,Iztapalapa
34254.33,60.0,19.524143,-99.160149,Gustavo A. Madero
93071.72,90.0,19.375618,-99.194918,Álvaro Obregón
93255.07,69.0,19.472155,-99.161186,Azcapotzalco
44167.29,49.0,19.357981,-99.080612,Iztapalapa
67965.56,57.0,19.416408,-99.126701,Venustiano Carranza
94045.37,65.0,19.472155,-99.161186,Azcapotzalco
58390.46,90.0,,,Iztapalapa
43729.78,71.0,19.391054,-99.14077,Benito Juárez
47119.62,72.0,19.3915,-99.038137,Iztapalapa
44048.9,70.0,19.410215,-99.14595,Cuauhtémoc
34446.05,50.0,19.467806,-99.130254,Gustavo A. Madero
35890.03,70.0,19.487416,-99.118006,Gustavo A. Madero
93071.72,90.0,19.375618,-99.194918,Álvaro Obregón
37481.16,53.0,,,Gustavo A. Madero
40041.72,50.0,19.446524,-99.142241,Cuauhtémoc
29574.66,75.0,19.41526,-99.075364,Venustiano Carranza
41105.2,60.0,19.469689,-99.085457,Gustavo A. Madero
35890.24,60.0,19.41275,-99.126007,Venustiano Carranza
93540.68,65.0,19.472155,-99.161186,Azcapotzalco
61881.11,60.0,19.354219,-99.126244,Coyoacán
69335.41,54.0,19.455525,-99.124086,Cuauhtémoc
21348.77,48.0,19.446313,-99.14006,Cuauhtémoc
21074.59,50.0,19.305449,-99.051736,Tláhuac
52686.48,68.0,19.453142,-99.180214,Miguel Hidalgo
46954.78,80.0,19.378533,-99.187561,Álvaro Obregón
26027.12,60.0,19.410419,-99.194748,Miguel Hidalgo
62170.05,70.0,19.411112,-99.193066,Miguel Hidalgo
84466.97,80.0,19.389067,-99.162824,Benito Juárez
59391.74,48.0,19.443178,-99.144234,Cuauhtémoc
25822.49,48.0,,,Gustavo A. Madero
43202.91,50.0,19.410307,-99.065399,Iztacalco
31506.51,65.0,19.456454,-99.123252,Venustiano Carranza
86140.71,60.0,19.317887,-99.135625,Coyoacán
51632.75,77.0,19.323772,-99.116562,Coyoacán
26870.1,69.0,19.448311,-99.157021,Cuauhtémoc
61895.74,80.0,19.352333,-99.121169,Coyoacán
59535.72,63.0,19.309208,-99.171906,Coyoacán
94308.8,57.0,19.298168,-99.113106,Tlalpan
53399.87,60.0,19.2990233,-99.0436467,Tláhuac
67664.19,72.0,19.366505,-99.222297,Álvaro Obregón
32185.47,54.0,,,Álvaro Obregón
20568.8,50.0,19.486329,-99.086792,Gustavo A. Madero
42159.18,61.0,19.4301421,-99.109777,Venustiano Carranza
35616.06,77.0,19.498246,-99.202133,Azcapotzalco
90747.64,91.0,19.333981,-99.233654,Álvaro Obregón
97891.48,60.0,19.386836,-99.217824,Álvaro Obregón
75692.87,80.0,,,Álvaro Obregón
31611.89,75.0,19.291903,-99.124191,Tlalpan
65873.72,54.0,19.48314,-99.211139,Azcapotzalco
66384.96,80.0,19.364891,-99.148384,Benito Juárez
94045.37,65.0,19.472155,-99.161186,Azcapotzalco
25795.3,52.0,19.321644,-99.044846,Iztapalapa
56416.68,70.0,19.363542,-99.224084,Álvaro Obregón
27192.67,50.0,19.439858,-99.150241,Cuauhtémoc
24235.78,60.0,19.504985,-99.208557,Azcapotzalco
34562.33,60.0,19.317534,-99.058491,Iztapalapa
58671.66,70.0,19.450827,-99.156468,Cuauhtémoc
76922.26,86.0,19.36867,-99.218886,Álvaro Obregón
37943.26,59.0,19.490054,-99.093551,Gustavo A. Madero
33508.6,70.0,19.399226,-99.134352,Iztacalco
60030.97,70.0,19.402944,-99.199727,Miguel Hidalgo
43213.16,80.0,19.381259203,-99.1038592905,Iztacalco
49033.51,70.0,19.446256,-99.147767,Cuauhtémoc
77712.56,55.0,19.396727,-99.115875,Iztacalco
88758.86,75.0,19.348122,-99.125716,Coyoacán
32857.66,55.0,,,Iztapalapa
92201.34,77.0,19.4526892,-99.1179867,Venustiano Carranza
36880.53,51.0,19.424719,-99.06065,Venustiano Carranza
72760.03,75.0,19.401819,-99.184615,Miguel Hidalgo
40568.59,63.0,19.388044,-99.185753,Benito Juárez
7823.94,49.0,19.2833321409,-99.0550169349,Tláhuac
93518.5,65.0,19.472155,-99.161186,Azcapotzalco
77712.56,60.0,19.382956,-99.145972,Benito Juárez
90747.64,91.0,19.333981,-99.233654,Álvaro Obregón
29609.8,55.0,19.383966,-99.101121,Iztacalco
63238.77,82.0,19.378786,-99.208595,Álvaro Obregón
38735.1,57.0,,,Azcapotzalco
86862.09,85.0,19.348122,-99.125716,Coyoacán
39514.86,56.0,19.452301,-99.207422,Miguel Hidalgo
40103.47,90.0,19.368697,-99.208668,Álvaro Obregón
21343.29,66.0,19.446313,-99.14006,Cuauhtémoc
62380.79,58.0,19.441234,-99.136622,Cuauhtémoc
51076.22,70.0,19.392185,-99.135357,Benito Juárez
98020.09,85.0,19.384467,-99.135872,Benito Juárez
94858.16,71.0,19.3246591,-99.140855,Coyoacán
33982.78,60.0,19.448187,-99.161176,Cuauhtémoc
46832.91,59.0,19.444569,-99.168699,Miguel Hidalgo
47681.26,70.0,19.457982,-99.19269,Miguel Hidalgo
52313.62,60.0,19.446829,-99.159454,Cuauhtémoc
39514.86,60.0,19.412097,-99.073245,Iztacalco
51105.88,60.0,19.439759,-99.1047,Venustiano Carranza
44794.13,75.0,19.412142,-99.146127,Cuauhtémoc
93311.24,60.0,23.634501,-102.552788,Benito Juárez
53092.59,80.0,19.35782,-99.149406,Benito Juárez
67981.68,63.0,19.392349,-99.07093,Iztacalco
57902.44,48.0,19.439253,-99.163605,Cuauhtémoc
34387.36,50.0,19.527836,-99.169827,Gustavo A. Madero
42149.18,57.0,19.306255,-99.234777,La Magdalena Contreras
46890.97,78.0,19.264442,-99.124863,Xochimilco
52956.04,85.0,19.400785,-99.147419,Benito Juárez
77975.99,75.0,19.392025,-99.135302,Benito Juárez
52686.48,68.0,19.453697,-99.180085,Miguel Hidalgo
48396.32,75.0,19.314895,-99.09423,Iztapalapa
37249.34,68.0,23.634501,-102.552788,Coyoacán
67438.69,65.0,19.414261,-99.104118,Venustiano Carranza
31085.02,50.0,19.3029619922,-99.0406322479,Tláhuac
30584.53,59.0,,,Iztapalapa
48524.25,63.0,23.634501,-102.552788,Coyoacán
37201.39,85.0,23.634501,-102.552788,Benito Juárez
50546.2,60.0,19.458118,-99.125557,Cuauhtémoc
55847.67,53.0,19.407816,-99.129707,Cuauhtémoc
26556.62,57.0,19.369418,-99.007392,Iztapalapa
69019.29,75.0,19.394965,-99.181702,Benito Juárez
47417.83,79.0,19.469689,-99.085457,Gustavo A. Madero
66384.96,68.0,19.36269,-99.150565,Benito Juárez
52423.05,69.0,19.362027,-99.19464,Álvaro Obregón
67175.26,68.0,19.428152,-99.106194,Venustiano Carranza
41348.35,50.0,19.263022,-99.119657,Xochimilco
94045.37,65.0,19.472155,-99.161186,Azcapotzalco
51000.51,56.0,19.345893,-99.067395,Iztapalapa
43202.91,50.0,19.410307,-99.065399,Iztacalco
39883.66,60.0,19.372724,-99.137094,Benito Juárez
30831.23,60.0,19.415783,-99.060391,Venustiano Carranza
68597.8,80.0,19.39932,-99.154999,Benito Juárez
35602.46,52.0,19.444688,-99.16605,Miguel Hidalgo
33118.72,65.0,19.402386,-99.069638,Iztacalco
33192.48,65.0,19.462598,-99.131469,Cuauhtémoc
39260.73,52.0,19.4445021981,-99.1660007089,Miguel Hidalgo
38812.34,68.0,19.464589,-99.183659,Azcapotzalco
46775.06,50.0,19.404377,-99.076596,Iztacalco
75125.55,60.0,19.377383,-99.144978,Benito Juárez
46943.65,60.0,19.359901,-99.189606,Álvaro Obregón
61864.46,70.0,19.334546,-99.207876,Álvaro Obregón
52317.67,60.0,19.452621,-99.154479,Cuauhtémoc
37354.71,56.0,19.375983,-99.017354,Iztapalapa
49894.1,85.0,19.366866,-99.221296,Álvaro Obregón
34878.45,54.0,19.440549,-99.168493,Miguel Hidalgo
89567.02,64.0,19.410307,-99.065399,Iztacalco
87443.75,86.0,19.388044,-99.185753,Benito Juárez
60603.82,53.0,19.416151,-99.147042,Cuauhtémoc
52678.58,65.0,19.378321,-99.102702,Iztapalapa
44167.29,49.0,19.357981,-99.080612,Iztapalapa
41885.75,60.0,19.318575,-99.08635,Iztapalapa
45046.94,60.0,19.517598,-99.137671,Gustavo A. Madero
